MatchID;HomeTeamName;AwayTeamName;IsPitch;IsBench;IsStaff;Country;ID;OfficialName;OfficialSurname;ShortName;Role;JerseyNumber;IsGoalkeeper;JerseyName;IsCaptain;TacticX;TacticY;Numorder;IsBooked
2024488;Czech Republic;Denmark;FAUX;VRAI;FAUX;Denmark;107529;Mathias;Jørgensen;M. Jørgensen;defenders;13;FAUX;Zanka;FAUX;1000;0;17;NA
2024488;Czech Republic;Denmark;FAUX;VRAI;FAUX;Denmark;250022797;Christian;Nørgaard;Nørgaard;midfielders;15;FAUX;Nørgaard;FAUX;489;457;18;NA
2024488;Czech Republic;Denmark;FAUX;VRAI;FAUX;Denmark;102869;Daniel;Wass;Wass;midfielders;18;FAUX;WASS;FAUX;499;815;19;NA
2024488;Czech Republic;Denmark;FAUX;VRAI;FAUX;Denmark;250089514;Jonas;Wind;Wind;forwards;19;FAUX;Wind;FAUX;1000;0;20;NA
2024488;Czech Republic;Denmark;FAUX;VRAI;FAUX;Denmark;250022869;Yussuf;Poulsen;Y. Poulsen;forwards;20;FAUX;Yurary;FAUX;315;408;21;NA
2024488;Czech Republic;Denmark;FAUX;VRAI;FAUX;Denmark;250041664;Andreas;Cornelius;Cornelius;forwards;21;FAUX;CORNELIUS;FAUX;1000;0;22;NA
2024488;Czech Republic;Denmark;FAUX;VRAI;FAUX;Denmark;250080451;Mathias;Jensen;Jensen;midfielders;24;FAUX;Jensen;FAUX;409;401;23;NA
2024488;Czech Republic;Denmark;FAUX;FAUX;VRAI;Denmark;11067;Morten;Wieghorst;None;ACO;None;None;None;None;None;None;None;NA
2024488;Czech Republic;Denmark;FAUX;FAUX;VRAI;Denmark;150164022;Henrik Kjær;Jensen;None;ADMIN;None;None;None;None;None;None;None;NA
2024488;Czech Republic;Denmark;FAUX;FAUX;VRAI;Denmark;250000967;Christian;Nørkjær;None;ADMIN;None;None;None;None;None;None;None;NA
2024488;Czech Republic;Denmark;FAUX;FAUX;VRAI;Denmark;250016323;Henrik;Andersen;None;ADMIN;None;None;None;None;None;None;None;NA
2024488;Czech Republic;Denmark;FAUX;FAUX;VRAI;Denmark;1903534;Kasper;Hjulmand;None;CO;None;None;None;None;None;None;None;NA
2024488;Czech Republic;Denmark;FAUX;FAUX;VRAI;Denmark;89867;Morten;Boesen;None;DOC;None;None;None;None;None;None;None;NA
2024488;Czech Republic;Denmark;FAUX;FAUX;VRAI;Spain;250143566;Ismael;Camenforte Lopez;None;FTNCOA;None;None;None;None;None;None;None;NA
2024488;Czech Republic;Denmark;FAUX;FAUX;VRAI;Denmark;250123119;Nicolai Damm;Kvistgaarden;None;KITMAN;None;None;None;None;None;None;None;NA
2024488;Czech Republic;Denmark;FAUX;FAUX;VRAI;Denmark;150049924;Tom;Boysen;None;PH;None;None;None;None;None;None;None;NA
2024488;Czech Republic;Denmark;FAUX;FAUX;VRAI;Denmark;150179056;Morten Skjoldager;Eriksen;None;PH;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;Czech Republic;250000898;Tomáš;Vaclík;Vaclík;goalkeepers;1;VRAI;Vaclík;FAUX;134;502;1;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;Czech Republic;250000900;Ondrej;Celustka;Celustka;defenders;3;FAUX;Celustka;FAUX;333;620;2;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;Czech Republic;250061048;Vladimír;Coufal;Coufal;defenders;5;FAUX;Coufal;FAUX;448;841;3;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;Czech Republic;250011913;Tomáš;Kalas;Kalas;defenders;6;FAUX;Kalas;FAUX;319;387;4;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;Czech Republic;250040527;Vladimír;Darida;Darida;midfielders;8;FAUX;Darida;VRAI;610;566;5;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;Czech Republic;250054481;Tomáš;Holeš;Holeš;defenders;9;FAUX;Holeš;FAUX;471;450;6;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;Czech Republic;250055110;Patrik;Schick;Schick;forwards;10;FAUX;Schick;FAUX;690;437;7;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;Czech Republic;150296281;Lukáš;Masopust;Masopust;midfielders;12;FAUX;Masopust;FAUX;613;628;8;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;Czech Republic;250081964;Jakub;Jankto;Jankto;midfielders;14;FAUX;Jankto;FAUX;578;371;9;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;Czech Republic;250066618;Tomáš;Soucek;Soucek;midfielders;15;FAUX;Soucek;FAUX;491;520;10;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;Czech Republic;1907136;Jan;Boril;Boril;defenders;18;FAUX;Boril;FAUX;444;183;11;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;250045608;Aleš;Mandous;Mandous;goalkeepers;16;VRAI;Mandous;FAUX;0;0;12;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;250023590;Tomáš;Koubek;Koubek;goalkeepers;23;VRAI;Koubek;FAUX;0;0;13;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;250004178;Pavel;Kaderábek;Kaderábek;defenders;2;FAUX;Kaderábek;FAUX;0;0;14;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;250014597;Jakub;Brabec;Brabec;defenders;4;FAUX;Brabec;FAUX;0;0;15;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;250092717;Antonín;Barák;Barák;midfielders;7;FAUX;Barák;FAUX;0;0;16;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;250029287;Michael;Krmencík;Krmencík;forwards;11;FAUX;Krmencik;FAUX;0;0;17;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;250055928;Petr;Ševcík;Ševcík;midfielders;13;FAUX;Ševcík;FAUX;576;584;18;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;250114001;Adam;Hložek;Hložek;forwards;19;FAUX;Hložek;FAUX;601;208;19;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;1909688;Matej;Vydra;Vydra;forwards;20;FAUX;Vydra;FAUX;740;533;20;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;250077921;Alex;Král;Král;midfielders;21;FAUX;Král;FAUX;587;525;21;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;250055105;Aleš;Mateju;Mateju;defenders;22;FAUX;Mateju;FAUX;0;0;22;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;Czech Republic;102696;Tomáš;Pekhart;Pekhart;forwards;24;FAUX;Pekhart;FAUX;712;481;23;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;Czech Republic;250085667;Jirí;Chytrý;None;ACO;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;Czech Republic;19310;Jaroslav;Šilhavý;None;CO;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;Czech Republic;250104233;Petr;Krejcí Sr.;None;DOC;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;Czech Republic;250099030;Pavel;Cvancara;None;FTNCOA;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;Czech Republic;26231;Radek;Cerný;None;GKCOA;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;Czech Republic;250085669;Milan;Veselý;None;GKCOA;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;Czech Republic;250075636;Josef;Hamšík;None;KITMAN;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;Czech Republic;15717;Tomáš;Galásek;None;OTH;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;None;150127801;None;None;None;OTH;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;Czech Republic;150161644;Martin;Janoušek;None;PH;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;None;250110183;None;None;None;TECDIR;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;England;250024791;Jordan;Pickford;Pickford;goalkeepers;1;VRAI;Pickford;FAUX;884;492;1;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;England;250010259;Kyle;Walker;Walker;defenders;2;FAUX;Walker;FAUX;603;800;2;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;England;250042705;Luke;Shaw;Shaw;defenders;3;FAUX;Shaw;FAUX;532;134;3;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;England;250083732;Declan;Rice;Rice;midfielders;4;FAUX;Rice;FAUX;551;433;4;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;England;250064233;John;Stones;Stones;defenders;5;FAUX;Stones;FAUX;664;663;5;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;England;250075007;Harry;Maguire;Maguire;defenders;6;FAUX;Maguire;FAUX;678;405;6;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;England;250042329;Jack;Grealish;Grealish;midfielders;7;FAUX;Grealish;FAUX;382;366;7;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;England;250016833;Harry;Kane;Kane;forwards;9;FAUX;Kane;VRAI;287;485;8;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;England;250024795;Raheem;Sterling;Sterling;forwards;10;FAUX;Sterling;FAUX;371;337;9;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;England;250143242;Kalvin;Phillips;Phillips;midfielders;14;FAUX;Phillips;FAUX;545;563;10;NA
2024471;Czech Republic;England;VRAI;FAUX;FAUX;England;250106939;Bukayo;Saka;Saka;midfielders;25;FAUX;Saka;FAUX;387;758;11;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250105912;Aaron;Ramsdale;Ramsdale;goalkeepers;13;VRAI;Ramsdale;FAUX;1000;0;12;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250007234;Sam;Johnstone;Johnstone;goalkeepers;23;VRAI;JOHNSTONE;FAUX;1000;0;13;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250010260;Jordan;Henderson;Henderson;midfielders;8;FAUX;Henderson;FAUX;458;681;14;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250088246;Marcus;Rashford;Rashford;forwards;11;FAUX;Rashford;FAUX;360;240;15;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250000919;Kieran;Trippier;Trippier;defenders;12;FAUX;Trippier;FAUX;1000;0;16;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250133856;Tyrone;Mings;Mings;defenders;15;FAUX;Mings;FAUX;721;342;17;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250014517;Conor;Coady;Coady;defenders;16;FAUX;Coady;FAUX;1000;0;18;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250102216;Jadon;Sancho;Sancho;midfielders;17;FAUX;Sancho;FAUX;316;678;19;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250111030;Dominic;Calvert-Lewin;Calvert-Lewin;forwards;18;FAUX;Calvert-Lewin;FAUX;1000;0;20;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250156002;Ben;White;White;defenders;22;FAUX;White;FAUX;1000;0;21;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250110362;Reece;James;James;defenders;24;FAUX;James;FAUX;1000;0;22;NA
2024471;Czech Republic;England;FAUX;VRAI;FAUX;England;250128377;Jude;Bellingham;Bellingham;midfielders;26;FAUX;Bellingham;FAUX;430;403;23;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;England;250064075;Stephen;Holland;None;ACO;None;None;None;None;None;None;None;NA
2024471;Czech Republic;England;FAUX;FAUX;VRAI;England;11155;Gareth;Southgate;None;CO;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Denmark;74954;Kasper;Schmeichel;Schmeichel;goalkeepers;1;VRAI;Schmeichel;FAUX;105;490;1;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Denmark;250023708;Jannik;Vestergaard;Vestergaard;defenders;3;FAUX;Vestergaard;FAUX;344;311;2;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Denmark;108509;Simon;Kjær;Kjær;defenders;4;FAUX;KJÆR;VRAI;321;489;3;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Denmark;250081192;Joakim;Mæhle;Mæhle;defenders;5;FAUX;Mæhle;FAUX;503;125;4;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Denmark;250041718;Andreas;Christensen;A. Christensen;defenders;6;FAUX;Christensen;FAUX;359;695;5;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Denmark;250010472;Thomas;Delaney;Delaney;midfielders;8;FAUX;Delaney;FAUX;531;459;6;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Denmark;250013677;Martin;Braithwaite;Braithwaite;forwards;9;FAUX;Braithwaite;FAUX;714;625;7;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Denmark;250118062;Mikkel;Damsgaard;Damsgaard;forwards;14;FAUX;Damsgaard;FAUX;644;385;8;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Denmark;102869;Daniel;Wass;Wass;midfielders;18;FAUX;WASS;FAUX;472;858;9;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Denmark;250022869;Yussuf;Poulsen;Y. Poulsen;forwards;20;FAUX;Yurary;FAUX;690;485;10;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Denmark;250026986;Pierre-Emile;Højbjerg;Højbjerg;midfielders;23;FAUX;Højbjerg;FAUX;509;566;11;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;102867;Jonas;Lössl;Lössl;goalkeepers;16;VRAI;Lössl;FAUX;0;0;12;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;250023709;Frederik;Rønnow;Rønnow;goalkeepers;22;VRAI;Rønnow;FAUX;0;0;13;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;250070182;Joachim;Andersen;Andersen;defenders;2;FAUX;ANDERSEN;FAUX;0;0;14;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;250080454;Robert;Skov;Skov;midfielders;7;FAUX;Skov;FAUX;0;0;15;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;250097638;Andreas;Olsen;Olsen;forwards;11;FAUX;Skov Olsen;FAUX;0;0;16;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;250065453;Kasper;Dolberg;Dolberg;forwards;12;FAUX;Dolberg;FAUX;0;0;17;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;107529;Mathias;Jørgensen;M. Jørgensen;defenders;13;FAUX;Zanka;FAUX;0;0;18;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;250022797;Christian;Nørgaard;Nørgaard;midfielders;15;FAUX;Nørgaard;FAUX;468;529;19;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;1905876;Jens;Stryger;Stryger;defenders;17;FAUX;Stryger;FAUX;528;887;20;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;250089514;Jonas;Wind;Wind;forwards;19;FAUX;Wind;FAUX;0;0;21;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;250041664;Andreas;Cornelius;Cornelius;forwards;21;FAUX;CORNELIUS;FAUX;712;491;22;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Denmark;250080451;Mathias;Jensen;Jensen;midfielders;24;FAUX;Jensen;FAUX;544;270;23;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Denmark;150164022;Henrik Kjær;Jensen;None;ADMIN;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Denmark;250000967;Christian;Nørkjær;None;ADMIN;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Denmark;250016323;Henrik;Andersen;None;ADMIN;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Denmark;1903534;Kasper;Hjulmand;None;CO;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Denmark;89867;Morten;Boesen;None;DOC;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Spain;250143566;Ismael;Camenforte Lopez;None;FTNCOA;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Denmark;250123119;Nicolai Damm;Kvistgaarden;None;KITMAN;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Denmark;150049924;Tom;Boysen;None;PH;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Denmark;150179056;Morten Skjoldager;Eriksen;None;PH;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Belgium;250011668;Thibaut;Courtois;Courtois;goalkeepers;1;VRAI;COURTOIS;FAUX;895;487;1;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Belgium;103333;Toby;Alderweireld;Alderweireld;defenders;2;FAUX;Alderweireld;FAUX;643;721;2;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Belgium;103704;Jan;Vertonghen;Vertonghen;defenders;5;FAUX;Vertonghen;VRAI;674;273;3;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Belgium;250064006;Youri;Tielemans;Tielemans;midfielders;8;FAUX;Tielemans;FAUX;513;484;4;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Belgium;250010802;Romelu;Lukaku;Lukaku;forwards;9;FAUX;R. Lukaku;FAUX;246;590;5;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Belgium;250040959;Yannick;Carrasco;Carrasco;midfielders;11;FAUX;CARRASCO;FAUX;337;278;6;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Belgium;250019924;Dries;Mertens;Mertens;forwards;14;FAUX;Mertens;FAUX;355;732;7;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Belgium;250029318;Thomas;Meunier;Meunier;defenders;15;FAUX;Meunier;FAUX;504;863;8;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Belgium;250012551;Thorgan;Hazard;T. Hazard;midfielders;16;FAUX;T. Hazard;FAUX;497;107;9;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Belgium;250064362;Jason;Denayer;Denayer;defenders;18;FAUX;Denayer;FAUX;678;488;10;NA
2024459;Denmark;Belgium;VRAI;FAUX;FAUX;Belgium;250042602;Leander;Dendoncker;Dendoncker;midfielders;19;FAUX;Dendoncker;FAUX;509;623;11;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;98078;Simon;Mignolet;Mignolet;goalkeepers;12;VRAI;Mignolet;FAUX;1000;0;12;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;250007046;Matz;Sels;Sels;goalkeepers;13;VRAI;Sels;FAUX;1000;0;13;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;71982;Thomas;Vermaelen;Vermaelen;defenders;3;FAUX;Vermaelen;FAUX;1000;0;14;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;250005255;Dedryck;Boyata;Boyata;defenders;4;FAUX;Boyata;FAUX;1000;0;15;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;103335;Axel;Witsel;Witsel;midfielders;6;FAUX;Witsel;FAUX;552;416;16;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;250008901;Kevin;De Bruyne;De Bruyne;midfielders;7;FAUX;De Bruyne;FAUX;360;472;17;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;1902160;Eden;Hazard;E. Hazard;midfielders;10;FAUX;E. Hazard;FAUX;384;279;18;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;1902165;Christian;Benteke;Benteke;forwards;20;FAUX;Benteke;FAUX;1000;0;19;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;250038932;Michy;Batshuayi;Batshuayi;forwards;23;FAUX;Batshuayi;FAUX;1000;0;20;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;250023009;Leandro;Trossard;Trossard;forwards;24;FAUX;Trossard;FAUX;1000;0;21;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;250113142;Jeremy;Doku;Doku;forwards;25;FAUX;Doku;FAUX;1000;0;22;NA
2024459;Denmark;Belgium;FAUX;VRAI;FAUX;Belgium;250023003;Dennis;Praet;Praet;midfielders;26;FAUX;Praet;FAUX;1000;0;23;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Scotland;55522;Shaun;Maloney;None;ACO;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Belgium;1902488;Piet;Erauw;None;ADMIN;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Belgium;150415502;Erwin;Lemmens;None;ADMIN;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Spain;250016130;Roberto;Martinez;None;CO;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Belgium;250154901;Kristof;Sas;None;DOC;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Wales;250123547;Richard;Evans;None;FTNCOA;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Spain;250075949;Inaki;Vergara;None;GKCOA;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Belgium;1902489;Guido;Van Onsem;None;KITMAN;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;France;24057;Thierry;Henry;None;OTH;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;Belgium;250082078;Geert;Neirynck;None;PH;None;None;None;None;None;None;None;NA
2024459;Denmark;Belgium;FAUX;FAUX;VRAI;England;250075930;Luke;Benstead;None;STCOA;None;None;None;None;None;None;None;NA
2024449;Denmark;Finland;VRAI;FAUX;FAUX;Denmark;74954;Kasper;Schmeichel;Schmeichel;goalkeepers;1;VRAI;Schmeichel;FAUX;146;489;1;NA
2024449;Denmark;Finland;VRAI;FAUX;FAUX;Denmark;108509;Simon;Kjær;Kjær;defenders;4;FAUX;KJÆR;VRAI;305;619;2;NA
2024449;Denmark;Finland;VRAI;FAUX;FAUX;Denmark;250081192;Joakim;Mæhle;Mæhle;defenders;5;FAUX;Mæhle;FAUX;482;142;3;NA
2024449;Denmark;Finland;VRAI;FAUX;FAUX;Denmark;250041718;Andreas;Christensen;A. Christensen;defenders;6;FAUX;Christensen;FAUX;302;449;4;NA
2024449;Denmark;Finland;VRAI;FAUX;FAUX;Denmark;250010472;Thomas;Delaney;Delaney;midfielders;8;FAUX;Delaney;FAUX;544;387;5;NA
2024449;Denmark;Finland;VRAI;FAUX;FAUX;Denmark;250013677;Martin;Braithwaite;Braithwaite;forwards;9;FAUX;Braithwaite;FAUX;665;350;6;NA
2024449;Denmark;Finland;VRAI;FAUX;FAUX;Denmark;1905884;Christian;Eriksen;Eriksen;midfielders;10;FAUX;Eriksen;FAUX;579;576;7;NA
2024449;Denmark;Finland;VRAI;FAUX;FAUX;Denmark;102869;Daniel;Wass;Wass;midfielders;18;FAUX;WASS;FAUX;460;834;8;NA
2024449;Denmark;Finland;VRAI;FAUX;FAUX;Denmark;250089514;Jonas;Wind;Wind;forwards;19;FAUX;Wind;FAUX;671;462;9;NA
2024449;Denmark;Finland;VRAI;FAUX;FAUX;Denmark;250022869;Yussuf;Poulsen;Y. Poulsen;forwards;20;FAUX;Yurary;FAUX;642;639;10;NA
2024449;Denmark;Finland;VRAI;FAUX;FAUX;Denmark;250026986;Pierre-Emile;Højbjerg;Højbjerg;midfielders;23;FAUX;Højbjerg;FAUX;427;530;11;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;102867;Jonas;Lössl;Lössl;goalkeepers;16;VRAI;Lössl;FAUX;0;0;12;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;250023709;Frederik;Rønnow;Rønnow;goalkeepers;22;VRAI;Rønnow;FAUX;0;0;13;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;250070182;Joachim;Andersen;Andersen;defenders;2;FAUX;ANDERSEN;FAUX;0;0;14;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;250023708;Jannik;Vestergaard;Vestergaard;defenders;3;FAUX;Vestergaard;FAUX;353;319;15;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;250097638;Andreas;Olsen;Olsen;forwards;11;FAUX;Skov Olsen;FAUX;593;805;16;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;250065453;Kasper;Dolberg;Dolberg;forwards;12;FAUX;Dolberg;FAUX;0;0;17;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;250118062;Mikkel;Damsgaard;Damsgaard;forwards;14;FAUX;Damsgaard;FAUX;0;0;18;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;250022797;Christian;Nørgaard;Nørgaard;midfielders;15;FAUX;Nørgaard;FAUX;0;0;19;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;1905876;Jens;Stryger;Stryger;defenders;17;FAUX;Stryger;FAUX;377;778;20;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;250041664;Andreas;Cornelius;Cornelius;forwards;21;FAUX;CORNELIUS;FAUX;663;582;21;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;250080451;Mathias;Jensen;Jensen;midfielders;24;FAUX;Jensen;FAUX;533;522;22;NA
2024449;Denmark;Finland;FAUX;VRAI;FAUX;Denmark;1905874;Nicolai;Boilesen;Boilesen;defenders;26;FAUX;Boilesen;FAUX;0;0;23;NA
2024449;Denmark;Finland;FAUX;FAUX;VRAI;Denmark;11067;Morten;Wieghorst;None;ACO;None;None;None;None;None;None;None;NA
2024449;Denmark;Finland;FAUX;FAUX;VRAI;Denmark;150164022;Henrik Kjær;Jensen;None;ADMIN;None;None;None;None;None;None;None;NA
2024449;Denmark;Finland;FAUX;FAUX;VRAI;Denmark;250000967;Christian;Nørkjær;None;ADMIN;None;None;None;None;None;None;None;NA
2024449;Denmark;Finland;FAUX;FAUX;VRAI;Denmark;250016323;Henrik;Andersen;None;ADMIN;None;None;None;None;None;None;None;NA
2024449;Denmark;Finland;FAUX;FAUX;VRAI;Denmark;1903534;Kasper;Hjulmand;None;CO;None;None;None;None;None;None;None;NA
2024449;Denmark;Finland;FAUX;FAUX;VRAI;Denmark;89867;Morten;Boesen;None;DOC;None;None;None;None;None;None;None;NA
